! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	YawRate(rad/s)
193.45000000	-0.02559544	-0.02559544	-0.02559544	40000.00000000	-0.00040003
193.47500000	-0.02552075	-0.02552075	-0.02552075	40000.00000000	-0.00039859
193.50000000	-0.02544581	-0.02544581	-0.02544581	40000.00000000	-0.00039715
193.52500000	-0.02537061	-0.02537061	-0.02537061	40000.00000000	-0.00039571
193.55000000	-0.02529517	-0.02529517	-0.02529517	40000.00000000	-0.00039426
193.57500000	-0.02521947	-0.02521947	-0.02521947	40000.00000000	-0.00039282
193.60000000	-0.02514353	-0.02514353	-0.02514353	40000.00000000	-0.00039137
193.62500000	-0.02506734	-0.02506734	-0.02506734	40000.00000000	-0.00038993
193.65000000	-0.02499090	-0.02499090	-0.02499090	40000.00000000	-0.00038848
193.67500000	-0.02491421	-0.02491421	-0.02491421	40000.00000000	-0.00038703
193.70000000	-0.02483728	-0.02483728	-0.02483728	40000.00000000	-0.00038558
193.72500000	-0.02476010	-0.02476010	-0.02476010	40000.00000000	-0.00038413
193.75000000	-0.02468268	-0.02468268	-0.02468268	40000.00000000	-0.00038268
193.77500000	-0.02460502	-0.02460502	-0.02460502	40000.00000000	-0.00038123
193.80000000	-0.02452711	-0.02452711	-0.02452711	40000.00000000	-0.00037978
193.82500000	-0.02444896	-0.02444896	-0.02444896	40000.00000000	-0.00037833
193.85000000	-0.02437057	-0.02437057	-0.02437057	40000.00000000	-0.00037687
193.87500000	-0.02429194	-0.02429194	-0.02429194	40000.00000000	-0.00037542
193.90000000	-0.02421307	-0.02421307	-0.02421307	40000.00000000	-0.00037396
193.92500000	-0.02413396	-0.02413396	-0.02413396	40000.00000000	-0.00037250
193.95000000	-0.02405461	-0.02405461	-0.02405461	40000.00000000	-0.00037104
193.97500000	-0.02397502	-0.02397502	-0.02397502	40000.00000000	-0.00036958
194.00000000	-0.02389520	-0.02389520	-0.02389520	40000.00000000	-0.00036812
194.02500000	-0.02381514	-0.02381514	-0.02381514	40000.00000000	-0.00036666
194.05000000	-0.02373485	-0.02373485	-0.02373485	40000.00000000	-0.00036520
194.07500000	-0.02365432	-0.02365432	-0.02365432	40000.00000000	-0.00036374
194.10000000	-0.02357356	-0.02357356	-0.02357356	40000.00000000	-0.00036228
194.12500000	-0.02349257	-0.02349257	-0.02349257	40000.00000000	-0.00036081
194.15000000	-0.02341134	-0.02341134	-0.02341134	40000.00000000	-0.00035935
194.17500000	-0.02332989	-0.02332989	-0.02332989	40000.00000000	-0.00035788
194.20000000	-0.02324820	-0.02324820	-0.02324820	40000.00000000	-0.00035641
194.22500000	-0.02316628	-0.02316628	-0.02316628	40000.00000000	-0.00035494
194.25000000	-0.02308414	-0.02308414	-0.02308414	40000.00000000	-0.00035347
194.27500000	-0.02300177	-0.02300177	-0.02300177	40000.00000000	-0.00035201
194.30000000	-0.02291917	-0.02291917	-0.02291917	40000.00000000	-0.00035053
194.32500000	-0.02283634	-0.02283634	-0.02283634	40000.00000000	-0.00034906
194.35000000	-0.02275329	-0.02275329	-0.02275329	40000.00000000	-0.00034759
194.37500000	-0.02267001	-0.02267001	-0.02267001	40000.00000000	-0.00034612
194.40000000	-0.02258651	-0.02258651	-0.02258651	40000.00000000	-0.00034464
194.42500000	-0.02250279	-0.02250279	-0.02250279	40000.00000000	-0.00034317
194.45000000	-0.02241885	-0.02241885	-0.02241885	40000.00000000	-0.00034169
194.47500000	-0.02233468	-0.02233468	-0.02233468	40000.00000000	-0.00034022
194.50000000	-0.02225029	-0.02225029	-0.02225029	40000.00000000	-0.00033874
194.52500000	-0.02216569	-0.02216569	-0.02216569	40000.00000000	-0.00033726
194.55000000	-0.02208086	-0.02208086	-0.02208086	40000.00000000	-0.00033578
194.57500000	-0.02199582	-0.02199582	-0.02199582	40000.00000000	-0.00033430
194.60000000	-0.02191056	-0.02191056	-0.02191056	40000.00000000	-0.00033282
194.62500000	-0.02182509	-0.02182509	-0.02182509	40000.00000000	-0.00033134
194.65000000	-0.02173939	-0.02173939	-0.02173939	40000.00000000	-0.00032986
194.67500000	-0.02165349	-0.02165349	-0.02165349	40000.00000000	-0.00032837
194.70000000	-0.02156737	-0.02156737	-0.02156737	40000.00000000	-0.00032689
194.72500000	-0.02148104	-0.02148104	-0.02148104	40000.00000000	-0.00032540
194.75000000	-0.02139449	-0.02139449	-0.02139449	40000.00000000	-0.00032392
194.77500000	-0.02130774	-0.02130774	-0.02130774	40000.00000000	-0.00032243
194.80000000	-0.02122077	-0.02122077	-0.02122077	40000.00000000	-0.00032094
194.82500000	-0.02113360	-0.02113360	-0.02113360	40000.00000000	-0.00031946
194.85000000	-0.02104621	-0.02104621	-0.02104621	40000.00000000	-0.00031797
194.87500000	-0.02095862	-0.02095862	-0.02095862	40000.00000000	-0.00031648
194.90000000	-0.02087082	-0.02087082	-0.02087082	40000.00000000	-0.00031499
194.92500000	-0.02078282	-0.02078282	-0.02078282	40000.00000000	-0.00031350
194.95000000	-0.02069461	-0.02069461	-0.02069461	40000.00000000	-0.00031200
194.97500000	-0.02060619	-0.02060619	-0.02060619	40000.00000000	-0.00031051
195.00000000	-0.02051758	-0.02051758	-0.02051758	40000.00000000	-0.00030902
195.02500000	-0.02042876	-0.02042876	-0.02042876	40000.00000000	-0.00030752
195.05000000	-0.02033973	-0.02033973	-0.02033973	40000.00000000	-0.00030603
195.07500000	-0.02025051	-0.02025051	-0.02025051	40000.00000000	-0.00030453
195.10000000	-0.02016109	-0.02016109	-0.02016109	40000.00000000	-0.00030304
195.12500000	-0.02007147	-0.02007147	-0.02007147	40000.00000000	-0.00030154
195.15000000	-0.01998165	-0.01998165	-0.01998165	40000.00000000	-0.00030004
195.17500000	-0.01989163	-0.01989163	-0.01989163	40000.00000000	-0.00029854
195.20000000	-0.01980142	-0.01980142	-0.01980142	40000.00000000	-0.00029704
195.22500000	-0.01971101	-0.01971101	-0.01971101	40000.00000000	-0.00029554
195.25000000	-0.01962041	-0.01962041	-0.01962041	40000.00000000	-0.00029404
195.27500000	-0.01952962	-0.01952962	-0.01952962	40000.00000000	-0.00029254
195.30000000	-0.01943863	-0.01943863	-0.01943863	40000.00000000	-0.00029104
195.32500000	-0.01934745	-0.01934745	-0.01934745	40000.00000000	-0.00028953
195.35000000	-0.01925607	-0.01925607	-0.01925607	40000.00000000	-0.00028803
195.37500000	-0.01916451	-0.01916451	-0.01916451	40000.00000000	-0.00028652
195.40000000	-0.01907276	-0.01907276	-0.01907276	40000.00000000	-0.00028502
195.42500000	-0.01898082	-0.01898082	-0.01898082	40000.00000000	-0.00028351
195.45000000	-0.01888870	-0.01888870	-0.01888870	40000.00000000	-0.00028201
195.47500000	-0.01879638	-0.01879638	-0.01879638	40000.00000000	-0.00028050
195.50000000	-0.01870388	-0.01870388	-0.01870388	40000.00000000	-0.00027899
195.52500000	-0.01861120	-0.01861120	-0.01861120	40000.00000000	-0.00027748
195.55000000	-0.01851833	-0.01851833	-0.01851833	40000.00000000	-0.00027597
195.57500000	-0.01842528	-0.01842528	-0.01842528	40000.00000000	-0.00027446
195.60000000	-0.01833205	-0.01833205	-0.01833205	40000.00000000	-0.00027295
195.62500000	-0.01823864	-0.01823864	-0.01823864	40000.00000000	-0.00027144
195.65000000	-0.01814505	-0.01814505	-0.01814505	40000.00000000	-0.00026993
195.67500000	-0.01805128	-0.01805128	-0.01805128	40000.00000000	-0.00026842
195.70000000	-0.01795733	-0.01795733	-0.01795733	40000.00000000	-0.00026690
195.72500000	-0.01786320	-0.01786320	-0.01786320	40000.00000000	-0.00026539
195.75000000	-0.01776890	-0.01776890	-0.01776890	40000.00000000	-0.00026387
195.77500000	-0.01767442	-0.01767442	-0.01767442	40000.00000000	-0.00026236
195.80000000	-0.01757977	-0.01757977	-0.01757977	40000.00000000	-0.00026084
195.82500000	-0.01748494	-0.01748494	-0.01748494	40000.00000000	-0.00025932
195.85000000	-0.01738994	-0.01738994	-0.01738994	40000.00000000	-0.00025781
195.87500000	-0.01729477	-0.01729477	-0.01729477	40000.00000000	-0.00025629
195.90000000	-0.01719943	-0.01719943	-0.01719943	40000.00000000	-0.00025477
195.92500000	-0.01710392	-0.01710392	-0.01710392	40000.00000000	-0.00025325
195.95000000	-0.01700824	-0.01700824	-0.01700824	40000.00000000	-0.00025173
195.97500000	-0.01691239	-0.01691239	-0.01691239	40000.00000000	-0.00025021
196.00000000	-0.01681638	-0.01681638	-0.01681638	40000.00000000	-0.00024869
196.02500000	-0.01672019	-0.01672019	-0.01672019	40000.00000000	-0.00024717
196.05000000	-0.01662385	-0.01662385	-0.01662385	40000.00000000	-0.00024565
196.07500000	-0.01652734	-0.01652734	-0.01652734	40000.00000000	-0.00024412
196.10000000	-0.01643067	-0.01643067	-0.01643067	40000.00000000	-0.00024260
196.12500000	-0.01633383	-0.01633383	-0.01633383	40000.00000000	-0.00024108
196.15000000	-0.01623684	-0.01623684	-0.01623684	40000.00000000	-0.00023955
196.17500000	-0.01613968	-0.01613968	-0.01613968	40000.00000000	-0.00023802
196.20000000	-0.01604236	-0.01604236	-0.01604236	40000.00000000	-0.00023650
196.22500000	-0.01594489	-0.01594489	-0.01594489	40000.00000000	-0.00023497
196.25000000	-0.01584726	-0.01584726	-0.01584726	40000.00000000	-0.00023345
196.27500000	-0.01574947	-0.01574947	-0.01574947	40000.00000000	-0.00023192
196.30000000	-0.01565153	-0.01565153	-0.01565153	40000.00000000	-0.00023039
196.32500000	-0.01555343	-0.01555343	-0.01555343	40000.00000000	-0.00022886
196.35000000	-0.01545518	-0.01545518	-0.01545518	40000.00000000	-0.00022733
196.37500000	-0.01535677	-0.01535677	-0.01535677	40000.00000000	-0.00022580
196.40000000	-0.01525822	-0.01525822	-0.01525822	40000.00000000	-0.00022427
196.42500000	-0.01515951	-0.01515951	-0.01515951	40000.00000000	-0.00022274
196.45000000	-0.01506066	-0.01506066	-0.01506066	40000.00000000	-0.00022121
196.47500000	-0.01496165	-0.01496165	-0.01496165	40000.00000000	-0.00021968
196.50000000	-0.01486250	-0.01486250	-0.01486250	40000.00000000	-0.00021814
196.52500000	-0.01476320	-0.01476320	-0.01476320	40000.00000000	-0.00021661
196.55000000	-0.01466376	-0.01466376	-0.01466376	40000.00000000	-0.00021508
196.57500000	-0.01456417	-0.01456417	-0.01456417	40000.00000000	-0.00021354
196.60000000	-0.01446444	-0.01446444	-0.01446444	40000.00000000	-0.00021201
196.62500000	-0.01436456	-0.01436456	-0.01436456	40000.00000000	-0.00021047
196.65000000	-0.01426454	-0.01426454	-0.01426454	40000.00000000	-0.00020894
196.67500000	-0.01416439	-0.01416439	-0.01416439	40000.00000000	-0.00020740
196.70000000	-0.01406409	-0.01406409	-0.01406409	40000.00000000	-0.00020586
196.72500000	-0.01396365	-0.01396365	-0.01396365	40000.00000000	-0.00020433
196.75000000	-0.01386308	-0.01386308	-0.01386308	40000.00000000	-0.00020279
196.77500000	-0.01376237	-0.01376237	-0.01376237	40000.00000000	-0.00020125
196.80000000	-0.01366152	-0.01366152	-0.01366152	40000.00000000	-0.00019971
196.82500000	-0.01356054	-0.01356054	-0.01356054	40000.00000000	-0.00019817
196.85000000	-0.01345942	-0.01345942	-0.01345942	40000.00000000	-0.00019663
196.87500000	-0.01335817	-0.01335817	-0.01335817	40000.00000000	-0.00019509
196.90000000	-0.01325679	-0.01325679	-0.01325679	40000.00000000	-0.00019355
196.92500000	-0.01315528	-0.01315528	-0.01315528	40000.00000000	-0.00019201
196.95000000	-0.01305364	-0.01305364	-0.01305364	40000.00000000	-0.00019047
196.97500000	-0.01295187	-0.01295187	-0.01295187	40000.00000000	-0.00018892
197.00000000	-0.01284997	-0.01284997	-0.01284997	40000.00000000	-0.00018738
197.02500000	-0.01274795	-0.01274795	-0.01274795	40000.00000000	-0.00018584
197.05000000	-0.01264580	-0.01264580	-0.01264580	40000.00000000	-0.00018429
197.07500000	-0.01254352	-0.01254352	-0.01254352	40000.00000000	-0.00018275
197.10000000	-0.01244112	-0.01244112	-0.01244112	40000.00000000	-0.00018121
197.12500000	-0.01233860	-0.01233860	-0.01233860	40000.00000000	-0.00017966
197.15000000	-0.01223596	-0.01223596	-0.01223596	40000.00000000	-0.00017812
197.17500000	-0.01213319	-0.01213319	-0.01213319	40000.00000000	-0.00017657
197.20000000	-0.01203031	-0.01203031	-0.01203031	40000.00000000	-0.00017502
197.22500000	-0.01192730	-0.01192730	-0.01192730	40000.00000000	-0.00017348
197.25000000	-0.01182418	-0.01182418	-0.01182418	40000.00000000	-0.00017193
197.27500000	-0.01172095	-0.01172095	-0.01172095	40000.00000000	-0.00017038
197.30000000	-0.01161759	-0.01161759	-0.01161759	40000.00000000	-0.00016883
197.32500000	-0.01151413	-0.01151413	-0.01151413	40000.00000000	-0.00016728
197.35000000	-0.01141054	-0.01141054	-0.01141054	40000.00000000	-0.00016574
197.37500000	-0.01130685	-0.01130685	-0.01130685	40000.00000000	-0.00016419
197.40000000	-0.01120305	-0.01120305	-0.01120305	40000.00000000	-0.00016264
197.42500000	-0.01109913	-0.01109913	-0.01109913	40000.00000000	-0.00016109
197.45000000	-0.01099510	-0.01099510	-0.01099510	40000.00000000	-0.00015954
197.47500000	-0.01089097	-0.01089097	-0.01089097	40000.00000000	-0.00015799
197.50000000	-0.01078673	-0.01078673	-0.01078673	40000.00000000	-0.00015643
197.52500000	-0.01068238	-0.01068238	-0.01068238	40000.00000000	-0.00015488
197.55000000	-0.01057793	-0.01057793	-0.01057793	40000.00000000	-0.00015333
197.57500000	-0.01047337	-0.01047337	-0.01047337	40000.00000000	-0.00015178
197.60000000	-0.01036871	-0.01036871	-0.01036871	40000.00000000	-0.00015023
197.62500000	-0.01026394	-0.01026394	-0.01026394	40000.00000000	-0.00014867
197.65000000	-0.01015908	-0.01015908	-0.01015908	40000.00000000	-0.00014712
197.67500000	-0.01005411	-0.01005411	-0.01005411	40000.00000000	-0.00014557
197.70000000	-0.00994905	-0.00994905	-0.00994905	40000.00000000	-0.00014401
197.72500000	-0.00984389	-0.00984389	-0.00984389	40000.00000000	-0.00014246
197.75000000	-0.00973863	-0.00973863	-0.00973863	40000.00000000	-0.00014090
197.77500000	-0.00963327	-0.00963327	-0.00963327	40000.00000000	-0.00013935
197.80000000	-0.00952782	-0.00952782	-0.00952782	40000.00000000	-0.00013779
197.82500000	-0.00942227	-0.00942227	-0.00942227	40000.00000000	-0.00013623
197.85000000	-0.00931664	-0.00931664	-0.00931664	40000.00000000	-0.00013468
197.87500000	-0.00921091	-0.00921091	-0.00921091	40000.00000000	-0.00013312
197.90000000	-0.00910509	-0.00910509	-0.00910509	40000.00000000	-0.00013156
197.92500000	-0.00899918	-0.00899918	-0.00899918	40000.00000000	-0.00013001
197.95000000	-0.00889318	-0.00889318	-0.00889318	40000.00000000	-0.00012845
197.97500000	-0.00878709	-0.00878709	-0.00878709	40000.00000000	-0.00012689
198.00000000	-0.00868091	-0.00868091	-0.00868091	40000.00000000	-0.00012533
198.02500000	-0.00857466	-0.00857466	-0.00857466	40000.00000000	-0.00012377
198.05000000	-0.00846831	-0.00846831	-0.00846831	40000.00000000	-0.00012222
198.07500000	-0.00836188	-0.00836188	-0.00836188	40000.00000000	-0.00012066
198.10000000	-0.00825537	-0.00825537	-0.00825537	40000.00000000	-0.00011910
198.12500000	-0.00814878	-0.00814878	-0.00814878	40000.00000000	-0.00011754
198.15000000	-0.00804211	-0.00804211	-0.00804211	40000.00000000	-0.00011598
198.17500000	-0.00793536	-0.00793536	-0.00793536	40000.00000000	-0.00011442
198.20000000	-0.00782853	-0.00782853	-0.00782853	40000.00000000	-0.00011286
198.22500000	-0.00772162	-0.00772162	-0.00772162	40000.00000000	-0.00011130
198.25000000	-0.00761464	-0.00761464	-0.00761464	40000.00000000	-0.00010973
198.27500000	-0.00750758	-0.00750758	-0.00750758	40000.00000000	-0.00010817
198.30000000	-0.00740044	-0.00740044	-0.00740044	40000.00000000	-0.00010661
198.32500000	-0.00729324	-0.00729324	-0.00729324	40000.00000000	-0.00010505
198.35000000	-0.00718596	-0.00718596	-0.00718596	40000.00000000	-0.00010349
198.37500000	-0.00707861	-0.00707861	-0.00707861	40000.00000000	-0.00010192
198.40000000	-0.00697119	-0.00697119	-0.00697119	40000.00000000	-0.00010036
198.42500000	-0.00686371	-0.00686371	-0.00686371	40000.00000000	-0.00009880
198.45000000	-0.00675615	-0.00675615	-0.00675615	40000.00000000	-0.00009724
198.47500000	-0.00664853	-0.00664853	-0.00664853	40000.00000000	-0.00009567
198.50000000	-0.00654084	-0.00654084	-0.00654084	40000.00000000	-0.00009411
198.52500000	-0.00643309	-0.00643309	-0.00643309	40000.00000000	-0.00009254
198.55000000	-0.00632527	-0.00632527	-0.00632527	40000.00000000	-0.00009098
198.57500000	-0.00621740	-0.00621740	-0.00621740	40000.00000000	-0.00008942
198.60000000	-0.00610946	-0.00610946	-0.00610946	40000.00000000	-0.00008785
198.62500000	-0.00600146	-0.00600146	-0.00600146	40000.00000000	-0.00008629
198.65000000	-0.00589340	-0.00589340	-0.00589340	40000.00000000	-0.00008472
198.67500000	-0.00578528	-0.00578528	-0.00578528	40000.00000000	-0.00008316
198.70000000	-0.00567711	-0.00567711	-0.00567711	40000.00000000	-0.00008159
198.72500000	-0.00556888	-0.00556888	-0.00556888	40000.00000000	-0.00008002
198.75000000	-0.00546059	-0.00546059	-0.00546059	40000.00000000	-0.00007846
198.77500000	-0.00535225	-0.00535225	-0.00535225	40000.00000000	-0.00007689
198.80000000	-0.00524386	-0.00524386	-0.00524386	40000.00000000	-0.00007533
198.82500000	-0.00513542	-0.00513542	-0.00513542	40000.00000000	-0.00007376
198.85000000	-0.00502692	-0.00502692	-0.00502692	40000.00000000	-0.00007219
198.87500000	-0.00491838	-0.00491838	-0.00491838	40000.00000000	-0.00007063
198.90000000	-0.00480979	-0.00480979	-0.00480979	40000.00000000	-0.00006906
198.92500000	-0.00470115	-0.00470115	-0.00470115	40000.00000000	-0.00006749
198.95000000	-0.00459246	-0.00459246	-0.00459246	40000.00000000	-0.00006593
198.97500000	-0.00448373	-0.00448373	-0.00448373	40000.00000000	-0.00006436
199.00000000	-0.00437496	-0.00437496	-0.00437496	40000.00000000	-0.00006279
199.02500000	-0.00426614	-0.00426614	-0.00426614	40000.00000000	-0.00006122
199.05000000	-0.00415728	-0.00415728	-0.00415728	40000.00000000	-0.00005965
199.07500000	-0.00404837	-0.00404837	-0.00404837	40000.00000000	-0.00005809
199.10000000	-0.00393943	-0.00393943	-0.00393943	40000.00000000	-0.00005652
199.12500000	-0.00383045	-0.00383045	-0.00383045	40000.00000000	-0.00005495
199.15000000	-0.00372143	-0.00372143	-0.00372143	40000.00000000	-0.00005338
199.17500000	-0.00361238	-0.00361238	-0.00361238	40000.00000000	-0.00005181
199.20000000	-0.00350328	-0.00350328	-0.00350328	40000.00000000	-0.00005024
199.22500000	-0.00339416	-0.00339416	-0.00339416	40000.00000000	-0.00004868
199.25000000	-0.00328500	-0.00328500	-0.00328500	40000.00000000	-0.00004711
199.27500000	-0.00317581	-0.00317581	-0.00317581	40000.00000000	-0.00004554
199.30000000	-0.00306659	-0.00306659	-0.00306659	40000.00000000	-0.00004397
199.32500000	-0.00295733	-0.00295733	-0.00295733	40000.00000000	-0.00004240
199.35000000	-0.00284805	-0.00284805	-0.00284805	40000.00000000	-0.00004083
199.37500000	-0.00273874	-0.00273874	-0.00273874	40000.00000000	-0.00003926
199.40000000	-0.00262940	-0.00262940	-0.00262940	40000.00000000	-0.00003769
199.42500000	-0.00252004	-0.00252004	-0.00252004	40000.00000000	-0.00003612
199.45000000	-0.00241065	-0.00241065	-0.00241065	40000.00000000	-0.00003455
199.47500000	-0.00230124	-0.00230124	-0.00230124	40000.00000000	-0.00003298
199.50000000	-0.00219180	-0.00219180	-0.00219180	40000.00000000	-0.00003141
199.52500000	-0.00208235	-0.00208235	-0.00208235	40000.00000000	-0.00002984
199.55000000	-0.00197287	-0.00197287	-0.00197287	40000.00000000	-0.00002827
199.57500000	-0.00186337	-0.00186337	-0.00186337	40000.00000000	-0.00002670
199.60000000	-0.00175386	-0.00175386	-0.00175386	40000.00000000	-0.00002513
199.62500000	-0.00164433	-0.00164433	-0.00164433	40000.00000000	-0.00002356
199.65000000	-0.00153478	-0.00153478	-0.00153478	40000.00000000	-0.00002199
199.67500000	-0.00142521	-0.00142521	-0.00142521	40000.00000000	-0.00002042
199.70000000	-0.00131564	-0.00131564	-0.00131564	40000.00000000	-0.00001885
199.72500000	-0.00120604	-0.00120604	-0.00120604	40000.00000000	-0.00001728
199.75000000	-0.00109644	-0.00109644	-0.00109644	40000.00000000	-0.00001571
199.77500000	-0.00098683	-0.00098683	-0.00098683	40000.00000000	-0.00001414
