! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	YawRate(rad/s)	Cable1(m)	StC1(N)
177.37500000	-0.01026394	-0.01026394	-0.01026394	40000.00000000	-0.00098889	0.42656775	1090145.51171122
177.40000000	-0.01036871	-0.01036871	-0.01036871	40000.00000000	-0.00098865	0.42710314	1089940.52515664
177.42500000	-0.01047337	-0.01047337	-0.01047337	40000.00000000	-0.00098841	0.42764302	1089733.54133159
177.45000000	-0.01057793	-0.01057793	-0.01057793	40000.00000000	-0.00098817	0.42818737	1089524.56483248
177.47500000	-0.01068238	-0.01068238	-0.01068238	40000.00000000	-0.00098793	0.42873615	1089313.60029996
177.50000000	-0.01078673	-0.01078673	-0.01078673	40000.00000000	-0.00098769	0.42928932	1089100.65241884
177.52500000	-0.01089097	-0.01089097	-0.01089097	40000.00000000	-0.00098744	0.42984686	1088885.72591794
177.55000000	-0.01099510	-0.01099510	-0.01099510	40000.00000000	-0.00098719	0.43040872	1088668.82557006
177.57500000	-0.01109913	-0.01109913	-0.01109913	40000.00000000	-0.00098694	0.43097488	1088449.95619179
177.60000000	-0.01120305	-0.01120305	-0.01120305	40000.00000000	-0.00098669	0.43154529	1088229.12264350
177.62500000	-0.01130685	-0.01130685	-0.01130685	40000.00000000	-0.00098643	0.43211993	1088006.32982911
177.65000000	-0.01141054	-0.01141054	-0.01141054	40000.00000000	-0.00098617	0.43269875	1087781.58269611
177.67500000	-0.01151413	-0.01151413	-0.01151413	40000.00000000	-0.00098591	0.43328172	1087554.88623535
177.70000000	-0.01161759	-0.01161759	-0.01161759	40000.00000000	-0.00098564	0.43386881	1087326.24548099
177.72500000	-0.01172095	-0.01172095	-0.01172095	40000.00000000	-0.00098538	0.43445998	1087095.66551035
177.75000000	-0.01182418	-0.01182418	-0.01182418	40000.00000000	-0.00098511	0.43505520	1086863.15144382
177.77500000	-0.01192730	-0.01192730	-0.01192730	40000.00000000	-0.00098484	0.43565441	1086628.70844474
177.80000000	-0.01203031	-0.01203031	-0.01203031	40000.00000000	-0.00098456	0.43625760	1086392.34171928
177.82500000	-0.01213319	-0.01213319	-0.01213319	40000.00000000	-0.00098429	0.43686472	1086154.05651635
177.85000000	-0.01223596	-0.01223596	-0.01223596	40000.00000000	-0.00098401	0.43747573	1085913.85812743
177.87500000	-0.01233860	-0.01233860	-0.01233860	40000.00000000	-0.00098373	0.43809061	1085671.75188651
177.90000000	-0.01244112	-0.01244112	-0.01244112	40000.00000000	-0.00098345	0.43870929	1085427.74316993
177.92500000	-0.01254352	-0.01254352	-0.01254352	40000.00000000	-0.00098316	0.43933176	1085181.83739630
177.95000000	-0.01264580	-0.01264580	-0.01264580	40000.00000000	-0.00098287	0.43995798	1084934.04002633
177.97500000	-0.01274795	-0.01274795	-0.01274795	40000.00000000	-0.00098258	0.44058789	1084684.35656276
178.00000000	-0.01284997	-0.01284997	-0.01284997	40000.00000000	-0.00098229	0.44122147	1084432.79255020
178.02500000	-0.01295187	-0.01295187	-0.01295187	40000.00000000	-0.00098199	0.44185868	1084179.35357502
178.05000000	-0.01305364	-0.01305364	-0.01305364	40000.00000000	-0.00098169	0.44249947	1083924.04526524
178.07500000	-0.01315528	-0.01315528	-0.01315528	40000.00000000	-0.00098139	0.44314381	1083666.87329037
178.10000000	-0.01325679	-0.01325679	-0.01325679	40000.00000000	-0.00098109	0.44379166	1083407.84336132
178.12500000	-0.01335817	-0.01335817	-0.01335817	40000.00000000	-0.00098079	0.44444298	1083146.96123025
178.15000000	-0.01345942	-0.01345942	-0.01345942	40000.00000000	-0.00098048	0.44509772	1082884.23269048
178.17500000	-0.01356054	-0.01356054	-0.01356054	40000.00000000	-0.00098017	0.44575585	1082619.66357628
178.20000000	-0.01366152	-0.01366152	-0.01366152	40000.00000000	-0.00097986	0.44641732	1082353.25976284
178.22500000	-0.01376237	-0.01376237	-0.01376237	40000.00000000	-0.00097954	0.44708210	1082085.02716607
178.25000000	-0.01386308	-0.01386308	-0.01386308	40000.00000000	-0.00097922	0.44775014	1081814.97174250
178.27500000	-0.01396365	-0.01396365	-0.01396365	40000.00000000	-0.00097890	0.44842141	1081543.09948913
178.30000000	-0.01406409	-0.01406409	-0.01406409	40000.00000000	-0.00097858	0.44909586	1081269.41644331
178.32500000	-0.01416439	-0.01416439	-0.01416439	40000.00000000	-0.00097826	0.44977345	1080993.92868260
178.35000000	-0.01426454	-0.01426454	-0.01426454	40000.00000000	-0.00097793	0.45045413	1080716.64232464
178.37500000	-0.01436456	-0.01436456	-0.01436456	40000.00000000	-0.00097760	0.45113788	1080437.56352701
178.40000000	-0.01446444	-0.01446444	-0.01446444	40000.00000000	-0.00097727	0.45182463	1080156.69848709
178.42500000	-0.01456417	-0.01456417	-0.01456417	40000.00000000	-0.00097693	0.45251436	1079874.05344193
178.45000000	-0.01466376	-0.01466376	-0.01466376	40000.00000000	-0.00097660	0.45320702	1079589.63466810
178.47500000	-0.01476320	-0.01476320	-0.01476320	40000.00000000	-0.00097626	0.45390256	1079303.44848158
178.50000000	-0.01486250	-0.01486250	-0.01486250	40000.00000000	-0.00097592	0.45460095	1079015.50123757
178.52500000	-0.01496165	-0.01496165	-0.01496165	40000.00000000	-0.00097557	0.45530214	1078725.79933039
178.55000000	-0.01506066	-0.01506066	-0.01506066	40000.00000000	-0.00097523	0.45600608	1078434.34919334
178.57500000	-0.01515951	-0.01515951	-0.01515951	40000.00000000	-0.00097488	0.45671274	1078141.15729851
178.60000000	-0.01525822	-0.01525822	-0.01525822	40000.00000000	-0.00097453	0.45742207	1077846.23015670
178.62500000	-0.01535677	-0.01535677	-0.01535677	40000.00000000	-0.00097417	0.45813403	1077549.57431722
178.65000000	-0.01545518	-0.01545518	-0.01545518	40000.00000000	-0.00097382	0.45884856	1077251.19636779
178.67500000	-0.01555343	-0.01555343	-0.01555343	40000.00000000	-0.00097346	0.45956564	1076951.10293434
178.70000000	-0.01565153	-0.01565153	-0.01565153	40000.00000000	-0.00097310	0.46028521	1076649.30068093
178.72500000	-0.01574947	-0.01574947	-0.01574947	40000.00000000	-0.00097274	0.46100723	1076345.79630956
178.75000000	-0.01584726	-0.01584726	-0.01584726	40000.00000000	-0.00097237	0.46173166	1076040.59656000
178.77500000	-0.01594489	-0.01594489	-0.01594489	40000.00000000	-0.00097200	0.46245844	1075733.70820971
178.80000000	-0.01604236	-0.01604236	-0.01604236	40000.00000000	-0.00097163	0.46318754	1075425.13807361
178.82500000	-0.01613968	-0.01613968	-0.01613968	40000.00000000	-0.00097126	0.46391892	1075114.89300399
178.85000000	-0.01623684	-0.01623684	-0.01623684	40000.00000000	-0.00097088	0.46465252	1074802.97989034
178.87500000	-0.01633383	-0.01633383	-0.01633383	40000.00000000	-0.00097051	0.46538829	1074489.40565916
178.90000000	-0.01643067	-0.01643067	-0.01643067	40000.00000000	-0.00097013	0.46612621	1074174.17727387
178.92500000	-0.01652734	-0.01652734	-0.01652734	40000.00000000	-0.00096974	0.46686621	1073857.30173461
178.95000000	-0.01662385	-0.01662385	-0.01662385	40000.00000000	-0.00096936	0.46760826	1073538.78607810
178.97500000	-0.01672019	-0.01672019	-0.01672019	40000.00000000	-0.00096897	0.46835230	1073218.63737748
179.00000000	-0.01681638	-0.01681638	-0.01681638	40000.00000000	-0.00096858	0.46909830	1072896.86274214
179.02500000	-0.01691239	-0.01691239	-0.01691239	40000.00000000	-0.00096819	0.46984620	1072573.46931761
179.05000000	-0.01700824	-0.01700824	-0.01700824	40000.00000000	-0.00096780	0.47059597	1072248.46428533
179.07500000	-0.01710392	-0.01710392	-0.01710392	40000.00000000	-0.00096740	0.47134754	1071921.85486257
179.10000000	-0.01719943	-0.01719943	-0.01719943	40000.00000000	-0.00096700	0.47210089	1071593.64830218
179.12500000	-0.01729477	-0.01729477	-0.01729477	40000.00000000	-0.00096660	0.47285596	1071263.85189252
179.15000000	-0.01738994	-0.01738994	-0.01738994	40000.00000000	-0.00096620	0.47361270	1070932.47295723
179.17500000	-0.01748494	-0.01748494	-0.01748494	40000.00000000	-0.00096579	0.47437106	1070599.51885509
179.20000000	-0.01757977	-0.01757977	-0.01757977	40000.00000000	-0.00096538	0.47513101	1070264.99697988
179.22500000	-0.01767442	-0.01767442	-0.01767442	40000.00000000	-0.00096497	0.47589249	1069928.91476019
179.25000000	-0.01776890	-0.01776890	-0.01776890	40000.00000000	-0.00096456	0.47665546	1069591.27965923
179.27500000	-0.01786320	-0.01786320	-0.01786320	40000.00000000	-0.00096414	0.47741987	1069252.09917474
179.30000000	-0.01795733	-0.01795733	-0.01795733	40000.00000000	-0.00096372	0.47818568	1068911.38083874
179.32500000	-0.01805128	-0.01805128	-0.01805128	40000.00000000	-0.00096330	0.47895282	1068569.13221741
179.35000000	-0.01814505	-0.01814505	-0.01814505	40000.00000000	-0.00096288	0.47972127	1068225.36091094
179.37500000	-0.01823864	-0.01823864	-0.01823864	40000.00000000	-0.00096246	0.48049097	1067880.07455329
179.40000000	-0.01833205	-0.01833205	-0.01833205	40000.00000000	-0.00096203	0.48126187	1067533.28081210
179.42500000	-0.01842528	-0.01842528	-0.01842528	40000.00000000	-0.00096160	0.48203393	1067184.98738846
179.45000000	-0.01851833	-0.01851833	-0.01851833	40000.00000000	-0.00096117	0.48280709	1066835.20201678
179.47500000	-0.01861120	-0.01861120	-0.01861120	40000.00000000	-0.00096073	0.48358132	1066483.93246458
179.50000000	-0.01870388	-0.01870388	-0.01870388	40000.00000000	-0.00096029	0.48435655	1066131.18653237
179.52500000	-0.01879638	-0.01879638	-0.01879638	40000.00000000	-0.00095985	0.48513276	1065776.97205340
179.55000000	-0.01888870	-0.01888870	-0.01888870	40000.00000000	-0.00095941	0.48590988	1065421.29689359
179.57500000	-0.01898082	-0.01898082	-0.01898082	40000.00000000	-0.00095897	0.48668787	1065064.16895124
179.60000000	-0.01907276	-0.01907276	-0.01907276	40000.00000000	-0.00095852	0.48746668	1064705.59615694
179.62500000	-0.01916451	-0.01916451	-0.01916451	40000.00000000	-0.00095807	0.48824626	1064345.58647338
179.65000000	-0.01925607	-0.01925607	-0.01925607	40000.00000000	-0.00095762	0.48902657	1063984.14789512
179.67500000	-0.01934745	-0.01934745	-0.01934745	40000.00000000	-0.00095717	0.48980755	1063621.28844848
179.70000000	-0.01943863	-0.01943863	-0.01943863	40000.00000000	-0.00095671	0.49058917	1063257.01619131
179.72500000	-0.01952962	-0.01952962	-0.01952962	40000.00000000	-0.00095625	0.49137136	1062891.33921287
179.75000000	-0.01962041	-0.01962041	-0.01962041	40000.00000000	-0.00095579	0.49215409	1062524.26563357
179.77500000	-0.01971101	-0.01971101	-0.01971101	40000.00000000	-0.00095533	0.49293730	1062155.80360487
179.80000000	-0.01980142	-0.01980142	-0.01980142	40000.00000000	-0.00095486	0.49372095	1061785.96130903
179.82500000	-0.01989163	-0.01989163	-0.01989163	40000.00000000	-0.00095440	0.49450498	1061414.74695900
179.85000000	-0.01998165	-0.01998165	-0.01998165	40000.00000000	-0.00095393	0.49528935	1061042.16879816
179.87500000	-0.02007147	-0.02007147	-0.02007147	40000.00000000	-0.00095345	0.49607402	1060668.23510020
179.90000000	-0.02016109	-0.02016109	-0.02016109	40000.00000000	-0.00095298	0.49685892	1060292.95416890
179.92500000	-0.02025051	-0.02025051	-0.02025051	40000.00000000	-0.00095250	0.49764402	1059916.33433797
179.95000000	-0.02033973	-0.02033973	-0.02033973	40000.00000000	-0.00095202	0.49842927	1059538.38397084
179.97500000	-0.02042876	-0.02042876	-0.02042876	40000.00000000	-0.00095154	0.49921461	1059159.11146048
180.00000000	-0.02051758	-0.02051758	-0.02051758	40000.00000000	-0.00095106	0.50000000	1058778.52522925
180.02500000	-0.02060619	-0.02060619	-0.02060619	40000.00000000	-0.00095057	0.50078539	1058396.63372865
180.05000000	-0.02069461	-0.02069461	-0.02069461	40000.00000000	-0.00095008	0.50157073	1058013.44543919
180.07500000	-0.02078282	-0.02078282	-0.02078282	40000.00000000	-0.00094959	0.50235598	1057628.96887015
180.10000000	-0.02087082	-0.02087082	-0.02087082	40000.00000000	-0.00094910	0.50314108	1057243.21255946
180.12500000	-0.02095862	-0.02095862	-0.02095862	40000.00000000	-0.00094860	0.50392598	1056856.18507343
180.15000000	-0.02104621	-0.02104621	-0.02104621	40000.00000000	-0.00094810	0.50471065	1056467.89500661
180.17500000	-0.02113360	-0.02113360	-0.02113360	40000.00000000	-0.00094760	0.50549502	1056078.35098159
180.20000000	-0.02122077	-0.02122077	-0.02122077	40000.00000000	-0.00094710	0.50627905	1055687.56164882
180.22500000	-0.02130774	-0.02130774	-0.02130774	40000.00000000	-0.00094659	0.50706270	1055295.53568638
180.25000000	-0.02139449	-0.02139449	-0.02139449	40000.00000000	-0.00094609	0.50784591	1054902.28179981
180.27500000	-0.02148104	-0.02148104	-0.02148104	40000.00000000	-0.00094558	0.50862864	1054507.80872195
180.30000000	-0.02156737	-0.02156737	-0.02156737	40000.00000000	-0.00094506	0.50941083	1054112.12521269
180.32500000	-0.02165349	-0.02165349	-0.02165349	40000.00000000	-0.00094455	0.51019245	1053715.24005879
180.35000000	-0.02173939	-0.02173939	-0.02173939	40000.00000000	-0.00094403	0.51097343	1053317.16207372
180.37500000	-0.02182509	-0.02182509	-0.02182509	40000.00000000	-0.00094351	0.51175374	1052917.90009742
180.40000000	-0.02191056	-0.02191056	-0.02191056	40000.00000000	-0.00094299	0.51253332	1052517.46299613
180.42500000	-0.02199582	-0.02199582	-0.02199582	40000.00000000	-0.00094247	0.51331213	1052115.85966218
180.45000000	-0.02208086	-0.02208086	-0.02208086	40000.00000000	-0.00094194	0.51409012	1051713.09901382
180.47500000	-0.02216569	-0.02216569	-0.02216569	40000.00000000	-0.00094141	0.51486724	1051309.18999496
180.50000000	-0.02225029	-0.02225029	-0.02225029	40000.00000000	-0.00094088	0.51564345	1050904.14157504
180.52500000	-0.02233468	-0.02233468	-0.02233468	40000.00000000	-0.00094035	0.51641868	1050497.96274880
180.55000000	-0.02241885	-0.02241885	-0.02241885	40000.00000000	-0.00093981	0.51719291	1050090.66253607
180.57500000	-0.02250279	-0.02250279	-0.02250279	40000.00000000	-0.00093927	0.51796607	1049682.24998160
180.60000000	-0.02258651	-0.02258651	-0.02258651	40000.00000000	-0.00093873	0.51873813	1049272.73415483
180.62500000	-0.02267001	-0.02267001	-0.02267001	40000.00000000	-0.00093819	0.51950903	1048862.12414970
180.65000000	-0.02275329	-0.02275329	-0.02275329	40000.00000000	-0.00093765	0.52027873	1048450.42908444
180.67500000	-0.02283634	-0.02283634	-0.02283634	40000.00000000	-0.00093710	0.52104718	1048037.65810140
180.70000000	-0.02291917	-0.02291917	-0.02291917	40000.00000000	-0.00093655	0.52181432	1047623.82036679
180.72500000	-0.02300177	-0.02300177	-0.02300177	40000.00000000	-0.00093600	0.52258013	1047208.92507055
180.75000000	-0.02308414	-0.02308414	-0.02308414	40000.00000000	-0.00093544	0.52334454	1046792.98142606
180.77500000	-0.02316628	-0.02316628	-0.02316628	40000.00000000	-0.00093489	0.52410751	1046375.99867001
180.80000000	-0.02324820	-0.02324820	-0.02324820	40000.00000000	-0.00093433	0.52486899	1045957.98606215
180.82500000	-0.02332989	-0.02332989	-0.02332989	40000.00000000	-0.00093377	0.52562894	1045538.95288511
180.85000000	-0.02341134	-0.02341134	-0.02341134	40000.00000000	-0.00093320	0.52638730	1045118.90844418
180.87500000	-0.02349257	-0.02349257	-0.02349257	40000.00000000	-0.00093264	0.52714404	1044697.86206711
180.90000000	-0.02357356	-0.02357356	-0.02357356	40000.00000000	-0.00093207	0.52789911	1044275.82310389
180.92500000	-0.02365432	-0.02365432	-0.02365432	40000.00000000	-0.00093150	0.52865246	1043852.80092656
180.95000000	-0.02373485	-0.02373485	-0.02373485	40000.00000000	-0.00093093	0.52940403	1043428.80492898
180.97500000	-0.02381514	-0.02381514	-0.02381514	40000.00000000	-0.00093035	0.53015380	1043003.84452666
181.00000000	-0.02389520	-0.02389520	-0.02389520	40000.00000000	-0.00092978	0.53090170	1042577.92915651
181.02500000	-0.02397502	-0.02397502	-0.02397502	40000.00000000	-0.00092920	0.53164770	1042151.06827664
181.05000000	-0.02405461	-0.02405461	-0.02405461	40000.00000000	-0.00092862	0.53239174	1041723.27136618
181.07500000	-0.02413396	-0.02413396	-0.02413396	40000.00000000	-0.00092803	0.53313379	1041294.54792502
181.10000000	-0.02421307	-0.02421307	-0.02421307	40000.00000000	-0.00092745	0.53387379	1040864.90747363
181.12500000	-0.02429194	-0.02429194	-0.02429194	40000.00000000	-0.00092686	0.53461171	1040434.35955287
181.15000000	-0.02437057	-0.02437057	-0.02437057	40000.00000000	-0.00092627	0.53534748	1040002.91372373
181.17500000	-0.02444896	-0.02444896	-0.02444896	40000.00000000	-0.00092567	0.53608108	1039570.57956712
181.20000000	-0.02452711	-0.02452711	-0.02452711	40000.00000000	-0.00092508	0.53681246	1039137.36668372
181.22500000	-0.02460502	-0.02460502	-0.02460502	40000.00000000	-0.00092448	0.53754156	1038703.28469369
181.25000000	-0.02468268	-0.02468268	-0.02468268	40000.00000000	-0.00092388	0.53826834	1038268.34323651
181.27500000	-0.02476010	-0.02476010	-0.02476010	40000.00000000	-0.00092328	0.53899277	1037832.55197073
181.30000000	-0.02483728	-0.02483728	-0.02483728	40000.00000000	-0.00092267	0.53971479	1037395.92057378
181.32500000	-0.02491421	-0.02491421	-0.02491421	40000.00000000	-0.00092207	0.54043436	1036958.45874175
181.35000000	-0.02499090	-0.02499090	-0.02499090	40000.00000000	-0.00092146	0.54115144	1036520.17618916
181.37500000	-0.02506734	-0.02506734	-0.02506734	40000.00000000	-0.00092085	0.54186597	1036081.08264876
181.40000000	-0.02514353	-0.02514353	-0.02514353	40000.00000000	-0.00092023	0.54257793	1035641.18787133
181.42500000	-0.02521947	-0.02521947	-0.02521947	40000.00000000	-0.00091962	0.54328726	1035200.50162540
181.45000000	-0.02529517	-0.02529517	-0.02529517	40000.00000000	-0.00091900	0.54399392	1034759.03369710
181.47500000	-0.02537061	-0.02537061	-0.02537061	40000.00000000	-0.00091838	0.54469786	1034316.79388994
181.50000000	-0.02544581	-0.02544581	-0.02544581	40000.00000000	-0.00091775	0.54539905	1033873.79202453
181.52500000	-0.02552075	-0.02552075	-0.02552075	40000.00000000	-0.00091713	0.54609744	1033430.03793843
181.55000000	-0.02559544	-0.02559544	-0.02559544	40000.00000000	-0.00091650	0.54679298	1032985.54148589
181.57500000	-0.02566988	-0.02566988	-0.02566988	40000.00000000	-0.00091587	0.54748564	1032540.31253765
181.60000000	-0.02574406	-0.02574406	-0.02574406	40000.00000000	-0.00091524	0.54817537	1032094.36098072
181.62500000	-0.02581800	-0.02581800	-0.02581800	40000.00000000	-0.00091461	0.54886212	1031647.69671816
181.65000000	-0.02589167	-0.02589167	-0.02589167	40000.00000000	-0.00091397	0.54954587	1031200.32966884
181.67500000	-0.02596509	-0.02596509	-0.02596509	40000.00000000	-0.00091333	0.55022655	1030752.26976726
181.70000000	-0.02603826	-0.02603826	-0.02603826	40000.00000000	-0.00091269	0.55090414	1030303.52696328
181.72500000	-0.02611117	-0.02611117	-0.02611117	40000.00000000	-0.00091205	0.55157859	1029854.11122194
181.75000000	-0.02618382	-0.02618382	-0.02618382	40000.00000000	-0.00091140	0.55224986	1029404.03252323
